date,country,rate,currency
6-Jun-01,Taiwan,34.1000,Dollar
7-Jun-01,Taiwan,34.1000,Dollar
8-Jun-01,Taiwan,34.1000,Dollar
9-May-01,South Korea,1301.9000,Won
10-May-01,South Korea,1307.0000,Won
11-May-01,South Korea,1298.0000,Won
27-Jul-01,Thailand,45.6600,Baht
30-Jul-01,Thailand,45.7500,Baht
28-May-01,Switzerland,ND,Franc
29-May-01,Switzerland,1.7840,Franc
30-May-01,Switzerland,1.7775,Franc
28-May-01,Sweden,ND,Krona
6-Aug-01,Venezuela,0.7285,Bolivar
7-Aug-01,Venezuela,0.7300,Bolivar
8-Aug-01,Venezuela,0.7323,Bolivar
8-May-01,Sri Lanka,90.4500,Rupee
9-May-01,Sri Lanka,90.0000,Rupee
10-May-01,Sri Lanka,89.9500,Rupee
23-Jul-01,United Kingdom,1.4185,Pound
24-Jul-01,United Kingdom,1.4223,Pound
25-Jul-01,United Kingdom,1.4280,Pound
26-Jul-01,United Kingdom,1.4265,Pound
11-Jun-01,Taiwan,34.1000,Dollar
12-Jun-01,Taiwan,34.1000,Dollar
13-Jun-01,Taiwan,34.4300,Dollar
14-May-01,South Korea,1298.0000,Won
15-May-01,South Korea,1303.7000,Won
31-Jul-01,Thailand,45.7500,Baht
1-Aug-01,Thailand,45.7500,Baht
2-Aug-01,Thailand,45.6600,Baht
31-May-01,Switzerland,1.7970,Franc
1-Jun-01,Switzerland,1.7992,Franc
4-Jun-01,Switzerland,1.7968,Franc
5-Jun-01,Switzerland,1.7805,Franc
29-May-01,Sweden,10.5730,Krona
30-May-01,Sweden,10.5920,Krona
31-May-01,Sweden,10.7900,Krona
9-Aug-01,Venezuela,0.7300,Bolivar
10-Aug-01,Venezuela,0.7297,Bolivar
13-Aug-01,Venezuela,0.7295,Bolivar
11-May-01,Sri Lanka,89.9500,Rupee
14-May-01,Sri Lanka,90.0500,Rupee
15-May-01,Sri Lanka,90.4500,Rupee
27-Jul-01,United Kingdom,1.4256,Pound
30-Jul-01,United Kingdom,1.4260,Pound
31-Jul-01,United Kingdom,1.4252,Pound
14-Jun-01,Taiwan,34.4180,Dollar
15-Jun-01,Taiwan,34.4800,Dollar
18-Jun-01,Taiwan,34.4800,Dollar
16-May-01,South Korea,1310.0000,Won
17-May-01,South Korea,1302.1000,Won
18-May-01,South Korea,1304.1000,Won
3-Aug-01,Thailand,45.4300,Baht
6-Aug-01,Thailand,45.4500,Baht
6-Jun-01,Switzerland,1.7988,Franc
7-Jun-01,Switzerland,1.7923,Franc
8-Jun-01,Switzerland,1.7927,Franc
1-Jun-01,Sweden,10.8510,Krona
4-Jun-01,Sweden,10.9225,Krona
5-Jun-01,Sweden,10.8300,Krona
14-Aug-01,Venezuela,0.7303,Bolivar
15-Aug-01,Venezuela,0.7305,Bolivar
16-Aug-01,Venezuela,0.7308,Bolivar
17-Aug-01,Venezuela,0.7306,Bolivar
16-May-01,Sri Lanka,90.4500,Rupee
17-May-01,Sri Lanka,90.6000,Rupee
18-May-01,Sri Lanka,90.6500,Rupee
1-Aug-01,United Kingdom,1.4330,Pound
2-Aug-01,United Kingdom,1.4295,Pound
3-Aug-01,United Kingdom,1.4268,Pound
19-Jun-01,Taiwan,34.4800,Dollar
20-Jun-01,Taiwan,34.4800,Dollar
21-Jun-01,Taiwan,34.4500,Dollar
22-Jun-01,Taiwan,34.5000,Dollar
21-May-01,South Korea,1303.0000,Won
22-May-01,South Korea,1305.0000,Won
23-May-01,South Korea,1287.0000,Won
24-May-01,South Korea,1286.0000,Won
7-Aug-01,Thailand,45.5000,Baht
8-Aug-01,Thailand,45.4700,Baht
9-Aug-01,Thailand,45.4200,Baht
10-Aug-01,Thailand,45.3000,Baht
11-Jun-01,Switzerland,1.8046,Franc
12-Jun-01,Switzerland,1.7960,Franc
13-Jun-01,Switzerland,1.7902,Franc
6-Jun-01,Sweden,10.9240,Krona
7-Jun-01,Sweden,10.9500,Krona
8-Jun-01,Sweden,10.9350,Krona
20-Aug-01,Venezuela,0.7308,Bolivar
21-Aug-01,Venezuela,0.7308,Bolivar
22-Aug-01,Venezuela,0.7315,Bolivar
23-Aug-01,Venezuela,0.7340,Bolivar
24-Aug-01,Venezuela,0.7353,Bolivar
21-May-01,Sri Lanka,90.6500,Rupee
22-May-01,Sri Lanka,90.6500,Rupee
23-May-01,Sri Lanka,90.6500,Rupee
6-Aug-01,United Kingdom,1.4175,Pound
7-Aug-01,United Kingdom,1.4169,Pound
8-Aug-01,United Kingdom,1.4135,Pound
9-Aug-01,United Kingdom,1.4218,Pound
25-Jun-01,Taiwan,34.4500,Dollar
26-Jun-01,Taiwan,34.4400,Dollar
27-Jun-01,Taiwan,34.5000,Dollar
28-Jun-01,Taiwan,34.5200,Dollar
25-May-01,South Korea,1289.3000,Won
28-May-01,South Korea,ND,Won
29-May-01,South Korea,1290.0000,Won
13-Aug-01,Thailand,45.1700,Baht
14-Aug-01,Thailand,44.8800,Baht
15-Aug-01,Thailand,44.8800,Baht
16-Aug-01,Thailand,44.6800,Baht
14-Jun-01,Switzerland,1.7753,Franc
15-Jun-01,Switzerland,1.7726,Franc
18-Jun-01,Switzerland,1.7770,Franc
19-Jun-01,Switzerland,1.7861,Franc
11-Jun-01,Sweden,11.0270,Krona
12-Jun-01,Sweden,11.0020,Krona
13-Jun-01,Sweden,10.7900,Krona
14-Jun-01,Sweden,10.7070,Krona
27-Aug-01,Venezuela,0.7380,Bolivar
28-Aug-01,Venezuela,0.7363,Bolivar
29-Aug-01,Venezuela,0.7370,Bolivar
24-May-01,Sri Lanka,90.8500,Rupee
25-May-01,Sri Lanka,90.9500,Rupee
28-May-01,Sri Lanka,ND,Rupee
29-May-01,Sri Lanka,91.3500,Rupee
10-Aug-01,United Kingdom,1.4273,Pound
13-Aug-01,United Kingdom,1.4217,Pound
14-Aug-01,United Kingdom,1.4285,Pound
29-Jun-01,Taiwan,34.4800,Dollar
2-Jul-01,Taiwan,34.4700,Dollar
3-Jul-01,Taiwan,34.4500,Dollar
4-Jul-01,Taiwan,ND,Dollar
30-May-01,South Korea,1290.0000,Won
31-May-01,South Korea,1282.0000,Won
1-Jun-01,South Korea,1286.0000,Won
4-Jun-01,South Korea,1285.0000,Won
17-Aug-01,Thailand,44.8200,Baht
20-Aug-01,Thailand,44.8800,Baht
21-Aug-01,Thailand,44.7000,Baht
22-Aug-01,Thailand,44.6500,Baht
20-Jun-01,Switzerland,1.7924,Franc
21-Jun-01,Switzerland,1.7797,Franc
22-Jun-01,Switzerland,1.7730,Franc
15-Jun-01,Sweden,10.5700,Krona
18-Jun-01,Sweden,10.5120,Krona
19-Jun-01,Sweden,10.6260,Krona
20-Jun-01,Sweden,10.7200,Krona
30-Aug-01,Venezuela,0.7378,Bolivar
31-Aug-01,Venezuela,0.7373,Bolivar
3-Sep-01,Venezuela,ND,Bolivar
4-Sep-01,Venezuela,0.7390,Bolivar
30-May-01,Sri Lanka,91.3500,Rupee
31-May-01,Sri Lanka,92.0000,Rupee
1-Jun-01,Sri Lanka,91.3500,Rupee
4-Jun-01,Sri Lanka,90.4500,Rupee
15-Aug-01,United Kingdom,1.4379,Pound
16-Aug-01,United Kingdom,1.4438,Pound
17-Aug-01,United Kingdom,1.4465,Pound
20-Aug-01,United Kingdom,1.4445,Pound
5-Jul-01,Taiwan,34.5100,Dollar
6-Jul-01,Taiwan,34.5200,Dollar
9-Jul-01,Taiwan,34.6000,Dollar
10-Jul-01,Taiwan,34.7000,Dollar
5-Jun-01,South Korea,1287.0000,Won
6-Jun-01,South Korea,1286.0000,Won
7-Jun-01,South Korea,1286.0000,Won
8-Jun-01,South Korea,1286.0000,Won
23-Aug-01,Thailand,44.6200,Baht
24-Aug-01,Thailand,44.4300,Baht
27-Aug-01,Thailand,44.2600,Baht
28-Aug-01,Thailand,44.3200,Baht
25-Jun-01,Switzerland,1.7655,Franc
26-Jun-01,Switzerland,1.7655,Franc
27-Jun-01,Switzerland,1.7648,Franc
28-Jun-01,Switzerland,1.7983,Franc
21-Jun-01,Sweden,10.7435,Krona
22-Jun-01,Sweden,10.7045,Krona
25-Jun-01,Sweden,10.6420,Krona
5-Sep-01,Venezuela,0.7408,Bolivar
6-Sep-01,Venezuela,0.7438,Bolivar
5-Jun-01,Sri Lanka,90.5000,Rupee
6-Jun-01,Sri Lanka,89.9500,Rupee
7-Jun-01,Sri Lanka,89.9000,Rupee
8-Jun-01,Sri Lanka,89.9000,Rupee
11-Jun-01,Sri Lanka,90.0500,Rupee
21-Aug-01,United Kingdom,1.4468,Pound
22-Aug-01,United Kingdom,1.4538,Pound
23-Aug-01,United Kingdom,1.4478,Pound
24-Aug-01,United Kingdom,1.4443,Pound
11-Jul-01,Taiwan,35.0300,Dollar
12-Jul-01,Taiwan,35.0000,Dollar
13-Jul-01,Taiwan,35.0200,Dollar
16-Jul-01,Taiwan,35.0000,Dollar
11-Jun-01,South Korea,1289.0000,Won
12-Jun-01,South Korea,1291.0000,Won
13-Jun-01,South Korea,1293.0000,Won
14-Jun-01,South Korea,1293.0000,Won
29-Aug-01,Thailand,44.2600,Baht
30-Aug-01,Thailand,44.2600,Baht
31-Aug-01,Thailand,44.0800,Baht
3-Sep-01,Thailand,ND,Baht
29-Jun-01,Switzerland,1.7968,Franc
2-Jul-01,Switzerland,1.8003,Franc
3-Jul-01,Switzerland,1.7970,Franc
4-Jul-01,Switzerland,ND,Franc
26-Jun-01,Sweden,10.7315,Krona
27-Jun-01,Sweden,10.7350,Krona
28-Jun-01,Sweden,10.8500,Krona
29-Jun-01,Sweden,10.8810,Krona
2-Jul-01,Sweden,10.9550,Krona
7-Sep-01,Venezuela,0.7463,Bolivar
10-Sep-01,Venezuela,0.7468,Bolivar
11-Sep-01,Venezuela,ND,Bolivar
12-Sep-01,Venezuela,0.7453,Bolivar
12-Jun-01,Sri Lanka,90.0000,Rupee
13-Jun-01,Sri Lanka,90.1000,Rupee
14-Jun-01,Sri Lanka,90.5000,Rupee
15-Jun-01,Sri Lanka,90.1000,Rupee
27-Aug-01,United Kingdom,1.4430,Pound
28-Aug-01,United Kingdom,1.4501,Pound
29-Aug-01,United Kingdom,1.4515,Pound
30-Aug-01,United Kingdom,1.4577,Pound
17-Jul-01,Taiwan,35.0500,Dollar
18-Jul-01,Taiwan,35.0000,Dollar
19-Jul-01,Taiwan,35.0200,Dollar
20-Jul-01,Taiwan,35.0000,Dollar
23-Jul-01,Taiwan,34.9500,Dollar
15-Jun-01,South Korea,1293.0000,Won
18-Jun-01,South Korea,1293.0000,Won
19-Jun-01,South Korea,1305.0000,Won
20-Jun-01,South Korea,1305.0000,Won
4-Sep-01,Thailand,44.2300,Baht
5-Sep-01,Thailand,44.3900,Baht
6-Sep-01,Thailand,44.4800,Baht
7-Sep-01,Thailand,44.6200,Baht
5-Jul-01,Switzerland,1.8185,Franc
6-Jul-01,Switzerland,1.7945,Franc
9-Jul-01,Switzerland,1.7964,Franc
10-Jul-01,Switzerland,1.7795,Franc
3-Jul-01,Sweden,10.8700,Krona
4-Jul-01,Sweden,ND,Krona
5-Jul-01,Sweden,11.0000,Krona
6-Jul-01,Sweden,10.9550,Krona
13-Sep-01,Venezuela,0.7443,Bolivar
14-Sep-01,Venezuela,0.7445,Bolivar
17-Sep-01,Venezuela,0.7443,Bolivar
18-Sep-01,Venezuela,0.7443,Bolivar
18-Jun-01,Sri Lanka,90.1000,Rupee
19-Jun-01,Sri Lanka,90.1000,Rupee
20-Jun-01,Sri Lanka,90.1000,Rupee
21-Jun-01,Sri Lanka,90.6500,Rupee
31-Aug-01,United Kingdom,1.4510,Pound
3-Sep-01,United Kingdom,ND,Pound
4-Sep-01,United Kingdom,1.4444,Pound
5-Sep-01,United Kingdom,1.4553,Pound
24-Jul-01,Taiwan,34.9500,Dollar
25-Jul-01,Taiwan,34.8700,Dollar
26-Jul-01,Taiwan,34.7700,Dollar
21-Jun-01,South Korea,1303.0000,Won
22-Jun-01,South Korea,1304.0000,Won
25-Jun-01,South Korea,1303.0000,Won
10-Sep-01,Thailand,44.6500,Baht
11-Sep-01,Thailand,ND,Baht
12-Sep-01,Thailand,44.3800,Baht
13-Sep-01,Thailand,44.1800,Baht
11-Jul-01,Switzerland,1.7608,Franc
12-Jul-01,Switzerland,1.7725,Franc
13-Jul-01,Switzerland,1.7738,Franc
9-Jul-01,Sweden,10.9720,Krona
19-Sep-01,Venezuela,0.7430,Bolivar
20-Sep-01,Venezuela,0.7440,Bolivar
21-Sep-01,Venezuela,0.7430,Bolivar
22-Jun-01,Sri Lanka,90.6000,Rupee
25-Jun-01,Sri Lanka,90.6000,Rupee
26-Jun-01,Sri Lanka,90.6500,Rupee
6-Sep-01,United Kingdom,1.4561,Pound
7-Sep-01,United Kingdom,1.4626,Pound
10-Sep-01,United Kingdom,1.4585,Pound
27-Jul-01,Taiwan,34.7700,Dollar
30-Jul-01,Taiwan,34.7700,Dollar
31-Jul-01,Taiwan,34.8000,Dollar
26-Jun-01,South Korea,1301.0000,Won
27-Jun-01,South Korea,1300.0000,Won
28-Jun-01,South Korea,1304.0000,Won
29-Jun-01,South Korea,1303.0000,Won
14-Sep-01,Thailand,44.0900,Baht
17-Sep-01,Thailand,43.9400,Baht
18-Sep-01,Thailand,44.1500,Baht
19-Sep-01,Thailand,44.1200,Baht
16-Jul-01,Switzerland,1.7690,Franc
17-Jul-01,Switzerland,1.7708,Franc
18-Jul-01,Switzerland,1.7310,Franc
10-Jul-01,Sweden,10.8400,Krona
11-Jul-01,Sweden,10.8080,Krona
12-Jul-01,Sweden,10.8600,Krona
13-Jul-01,Sweden,10.8130,Krona
24-Sep-01,Venezuela,0.7410,Bolivar
25-Sep-01,Venezuela,0.7430,Bolivar
26-Sep-01,Venezuela,0.7430,Bolivar
27-Jun-01,Sri Lanka,90.6500,Rupee
28-Jun-01,Sri Lanka,90.7500,Rupee
29-Jun-01,Sri Lanka,90.8000,Rupee
2-Jul-01,Sri Lanka,90.9500,Rupee
11-Sep-01,United Kingdom,ND,Pound
12-Sep-01,United Kingdom,1.4666,Pound
13-Sep-01,United Kingdom,1.4697,Pound
1-Aug-01,Taiwan,34.7700,Dollar
2-Aug-01,Taiwan,34.5600,Dollar
3-Aug-01,Taiwan,34.6500,Dollar
2-Jul-01,South Korea,1303.0000,Won
3-Jul-01,South Korea,1295.0000,Won
4-Jul-01,South Korea,ND,Won
5-Jul-01,South Korea,1297.0000,Won
20-Sep-01,Thailand,44.1800,Baht
21-Sep-01,Thailand,44.3000,Baht
24-Sep-01,Thailand,44.4500,Baht
25-Sep-01,Thailand,44.4800,Baht
19-Jul-01,Switzerland,1.7327,Franc
20-Jul-01,Switzerland,1.7255,Franc
23-Jul-01,Switzerland,1.7353,Franc
16-Jul-01,Sweden,10.7640,Krona
17-Jul-01,Sweden,10.7760,Krona
18-Jul-01,Sweden,10.6050,Krona
19-Jul-01,Sweden,10.6580,Krona
27-Sep-01,Venezuela,0.7430,Bolivar
28-Sep-01,Venezuela,0.7433,Bolivar
1-Oct-01,Venezuela,0.7435,Bolivar
2-Oct-01,Venezuela,0.7430,Bolivar
3-Jul-01,Sri Lanka,90.7500,Rupee
4-Jul-01,Sri Lanka,ND,Rupee
5-Jul-01,Sri Lanka,90.7500,Rupee
14-Sep-01,United Kingdom,1.4678,Pound
17-Sep-01,United Kingdom,1.4661,Pound
18-Sep-01,United Kingdom,1.4635,Pound
6-Aug-01,Taiwan,34.6700,Dollar
7-Aug-01,Taiwan,34.7000,Dollar
8-Aug-01,Taiwan,34.6500,Dollar
9-Aug-01,Taiwan,34.7000,Dollar
6-Jul-01,South Korea,1299.0000,Won
9-Jul-01,South Korea,1297.0000,Won
26-Sep-01,Thailand,44.3500,Baht
27-Sep-01,Thailand,44.4700,Baht
24-Jul-01,Switzerland,1.7214,Franc
25-Jul-01,Switzerland,1.7145,Franc
26-Jul-01,Switzerland,1.7236,Franc
27-Jul-01,Switzerland,1.7250,Franc
20-Jul-01,Sweden,10.6480,Krona
23-Jul-01,Sweden,10.7180,Krona
24-Jul-01,Sweden,10.6580,Krona
3-Oct-01,Venezuela,0.7432,Bolivar
4-Oct-01,Venezuela,0.7430,Bolivar
5-Oct-01,Venezuela,0.7433,Bolivar
6-Jul-01,Sri Lanka,90.3500,Rupee
9-Jul-01,Sri Lanka,90.2500,Rupee
10-Jul-01,Sri Lanka,90.2500,Rupee
19-Sep-01,United Kingdom,1.4714,Pound
20-Sep-01,United Kingdom,1.4642,Pound
21-Sep-01,United Kingdom,1.4547,Pound
10-Aug-01,Taiwan,34.6700,Dollar
13-Aug-01,Taiwan,34.6500,Dollar
14-Aug-01,Taiwan,34.6000,Dollar
15-Aug-01,Taiwan,34.6000,Dollar
10-Jul-01,South Korea,1300.0000,Won
11-Jul-01,South Korea,1309.0000,Won
12-Jul-01,South Korea,1301.0000,Won
13-Jul-01,South Korea,1308.0000,Won
28-Sep-01,Thailand,44.5000,Baht
1-Oct-01,Thailand,44.5900,Baht
2-Oct-01,Thailand,44.7000,Baht
30-Jul-01,Switzerland,1.7267,Franc
31-Jul-01,Switzerland,1.7285,Franc
1-Aug-01,Switzerland,1.7158,Franc
2-Aug-01,Switzerland,1.7123,Franc
25-Jul-01,Sweden,10.6280,Krona
26-Jul-01,Sweden,10.6180,Krona
27-Jul-01,Sweden,10.5900,Krona
30-Jul-01,Sweden,10.6050,Krona
8-Oct-01,Venezuela,ND,Bolivar
9-Oct-01,Venezuela,0.7430,Bolivar
10-Oct-01,Venezuela,0.7433,Bolivar
11-Oct-01,Venezuela,0.7430,Bolivar
11-Jul-01,Sri Lanka,90.2000,Rupee
12-Jul-01,Sri Lanka,90.3000,Rupee
13-Jul-01,Sri Lanka,90.3000,Rupee
16-Jul-01,Sri Lanka,90.3000,Rupee
24-Sep-01,United Kingdom,1.4616,Pound
25-Sep-01,United Kingdom,1.4692,Pound
26-Sep-01,United Kingdom,1.4745,Pound
27-Sep-01,United Kingdom,1.4733,Pound
16-Aug-01,Taiwan,34.6000,Dollar
17-Aug-01,Taiwan,34.6000,Dollar
20-Aug-01,Taiwan,34.6500,Dollar
21-Aug-01,Taiwan,34.6200,Dollar
16-Jul-01,South Korea,1315.0000,Won
17-Jul-01,South Korea,1316.0000,Won
18-Jul-01,South Korea,1312.0000,Won
19-Jul-01,South Korea,1305.0000,Won
3-Oct-01,Thailand,44.6900,Baht
4-Oct-01,Thailand,44.6900,Baht
5-Oct-01,Thailand,44.7700,Baht
8-Oct-01,Thailand,ND,Baht
9-Oct-01,Thailand,44.8200,Baht
3-Aug-01,Switzerland,1.7054,Franc
6-Aug-01,Switzerland,1.7135,Franc
7-Aug-01,Switzerland,1.7165,Franc
31-Jul-01,Sweden,10.6250,Krona
1-Aug-01,Sweden,10.5720,Krona
2-Aug-01,Sweden,10.4755,Krona
3-Aug-01,Sweden,10.3730,Krona
12-Oct-01,Venezuela,0.7433,Bolivar
15-Oct-01,Venezuela,0.7437,Bolivar
16-Oct-01,Venezuela,0.7430,Bolivar
17-Oct-01,Venezuela,0.7421,Bolivar
17-Jul-01,Sri Lanka,90.3500,Rupee
18-Jul-01,Sri Lanka,90.3000,Rupee
19-Jul-01,Sri Lanka,90.3000,Rupee
20-Jul-01,Sri Lanka,90.3000,Rupee
28-Sep-01,United Kingdom,1.4691,Pound
1-Oct-01,United Kingdom,1.4785,Pound
2-Oct-01,United Kingdom,1.4618,Pound
3-Oct-01,United Kingdom,1.4756,Pound
22-Aug-01,Taiwan,34.6500,Dollar
23-Aug-01,Taiwan,34.6700,Dollar
24-Aug-01,Taiwan,34.6700,Dollar
27-Aug-01,Taiwan,34.6400,Dollar
20-Jul-01,South Korea,1305.0000,Won
23-Jul-01,South Korea,1315.0000,Won
24-Jul-01,South Korea,1315.0000,Won
25-Jul-01,South Korea,1310.0000,Won
10-Oct-01,Thailand,44.8100,Baht
11-Oct-01,Thailand,44.7700,Baht
12-Oct-01,Thailand,44.7300,Baht
8-Aug-01,Switzerland,1.7127,Franc
9-Aug-01,Switzerland,1.6948,Franc
10-Aug-01,Switzerland,1.6918,Franc
13-Aug-01,Switzerland,1.6885,Franc
6-Aug-01,Sweden,10.4220,Krona
7-Aug-01,Sweden,10.4355,Krona
8-Aug-01,Sweden,10.4220,Krona
9-Aug-01,Sweden,10.3010,Krona
10-Aug-01,Sweden,10.2875,Krona
18-Oct-01,Venezuela,0.7433,Bolivar
19-Oct-01,Venezuela,0.7420,Bolivar
22-Oct-01,Venezuela,0.7430,Bolivar
23-Oct-01,Venezuela,0.7433,Bolivar
23-Jul-01,Sri Lanka,90.3000,Rupee
24-Jul-01,Sri Lanka,90.3500,Rupee
25-Jul-01,Sri Lanka,90.2500,Rupee
26-Jul-01,Sri Lanka,90.0500,Rupee
27-Jul-01,Sri Lanka,90.0000,Rupee
4-Oct-01,United Kingdom,1.4774,Pound
5-Oct-01,United Kingdom,1.4795,Pound
8-Oct-01,United Kingdom,ND,Pound
9-Oct-01,United Kingdom,1.4605,Pound
28-Aug-01,Taiwan,34.6400,Dollar
29-Aug-01,Taiwan,34.5600,Dollar
30-Aug-01,Taiwan,34.6000,Dollar
31-Aug-01,Taiwan,34.5800,Dollar
26-Jul-01,South Korea,1300.0000,Won
27-Jul-01,South Korea,1300.0000,Won
30-Jul-01,South Korea,1305.0000,Won
31-Jul-01,South Korea,1303.0000,Won
15-Oct-01,Thailand,44.6000,Baht
16-Oct-01,Thailand,44.6300,Baht
17-Oct-01,Thailand,44.7400,Baht
18-Oct-01,Thailand,44.7700,Baht
19-Oct-01,Thailand,44.7700,Baht
14-Aug-01,Switzerland,1.6808,Franc
15-Aug-01,Switzerland,1.6668,Franc
16-Aug-01,Switzerland,1.6608,Franc
13-Aug-01,Sweden,10.2740,Krona
14-Aug-01,Sweden,10.2300,Krona
15-Aug-01,Sweden,10.1560,Krona
16-Aug-01,Sweden,10.1680,Krona
17-Aug-01,Sweden,10.1725,Krona
24-Oct-01,Venezuela,0.7434,Bolivar
25-Oct-01,Venezuela,0.7435,Bolivar
26-Oct-01,Venezuela,0.7437,Bolivar
29-Oct-01,Venezuela,0.7431,Bolivar
30-Jul-01,Sri Lanka,90.0000,Rupee
31-Jul-01,Sri Lanka,90.0000,Rupee
1-Aug-01,Sri Lanka,90.0000,Rupee
10-Oct-01,United Kingdom,1.4490,Pound
11-Oct-01,United Kingdom,1.4415,Pound
12-Oct-01,United Kingdom,1.4518,Pound
15-Oct-01,United Kingdom,1.4470,Pound
3-Sep-01,Taiwan,ND,Dollar
4-Sep-01,Taiwan,34.5800,Dollar
5-Sep-01,Taiwan,34.6200,Dollar
6-Sep-01,Taiwan,34.6500,Dollar
1-Aug-01,South Korea,1297.0000,Won
2-Aug-01,South Korea,1289.0000,Won
3-Aug-01,South Korea,1287.0000,Won
6-Aug-01,South Korea,1294.0000,Won
22-Oct-01,Thailand,44.7800,Baht
23-Oct-01,Thailand,44.8500,Baht
24-Oct-01,Thailand,44.8000,Baht
17-Aug-01,Switzerland,1.6583,Franc
20-Aug-01,Switzerland,1.6635,Franc
21-Aug-01,Switzerland,1.6648,Franc
22-Aug-01,Switzerland,1.6552,Franc
20-Aug-01,Sweden,10.3740,Krona
21-Aug-01,Sweden,10.3550,Krona
22-Aug-01,Sweden,10.2575,Krona
23-Aug-01,Sweden,10.3040,Krona
30-Oct-01,Venezuela,0.7440,Bolivar
31-Oct-01,Venezuela,0.7443,Bolivar
1-Nov-01,Venezuela,0.7440,Bolivar
2-Aug-01,Sri Lanka,90.2500,Rupee
3-Aug-01,Sri Lanka,89.9500,Rupee
6-Aug-01,Sri Lanka,90.0000,Rupee
7-Aug-01,Sri Lanka,90.0500,Rupee
16-Oct-01,United Kingdom,1.4478,Pound
17-Oct-01,United Kingdom,1.4505,Pound
18-Oct-01,United Kingdom,1.4440,Pound
7-Sep-01,Taiwan,34.7000,Dollar
10-Sep-01,Taiwan,34.7000,Dollar
11-Sep-01,Taiwan,ND,Dollar
7-Aug-01,South Korea,1290.0000,Won
8-Aug-01,South Korea,1285.0000,Won
9-Aug-01,South Korea,1289.0000,Won
25-Oct-01,Thailand,44.9000,Baht
26-Oct-01,Thailand,44.8900,Baht
29-Oct-01,Thailand,44.8000,Baht
30-Oct-01,Thailand,44.6700,Baht
23-Aug-01,Switzerland,1.6580,Franc
24-Aug-01,Switzerland,1.6660,Franc
27-Aug-01,Switzerland,1.6697,Franc
24-Aug-01,Sweden,10.2790,Krona
27-Aug-01,Sweden,10.2900,Krona
28-Aug-01,Sweden,10.3250,Krona
29-Aug-01,Sweden,10.3820,Krona
2-Nov-01,Venezuela,0.7433,Bolivar
5-Nov-01,Venezuela,0.7440,Bolivar
6-Nov-01,Venezuela,0.7440,Bolivar
7-Nov-01,Venezuela,0.7440,Bolivar
8-Aug-01,Sri Lanka,90.0000,Rupee
9-Aug-01,Sri Lanka,90.0000,Rupee
10-Aug-01,Sri Lanka,90.0000,Rupee
13-Aug-01,Sri Lanka,90.0000,Rupee
19-Oct-01,United Kingdom,1.4372,Pound
22-Oct-01,United Kingdom,1.4265,Pound
23-Oct-01,United Kingdom,1.4214,Pound
12-Sep-01,Taiwan,34.5800,Dollar
13-Sep-01,Taiwan,34.5440,Dollar
14-Sep-01,Taiwan,34.5700,Dollar
10-Aug-01,South Korea,1284.0000,Won
13-Aug-01,South Korea,1284.0000,Won
14-Aug-01,South Korea,1289.0000,Won
15-Aug-01,South Korea,1284.0000,Won
31-Oct-01,Thailand,44.7300,Baht
1-Nov-01,Thailand,44.7600,Baht
2-Nov-01,Thailand,44.7400,Baht
28-Aug-01,Switzerland,1.6660,Franc
29-Aug-01,Switzerland,1.6690,Franc
30-Aug-01,Switzerland,1.6575,Franc
30-Aug-01,Sweden,10.3700,Krona
31-Aug-01,Sweden,10.4310,Krona
3-Sep-01,Sweden,ND,Krona
8-Nov-01,Venezuela,0.7443,Bolivar
9-Nov-01,Venezuela,0.7445,Bolivar
12-Nov-01,Venezuela,ND,Bolivar
13-Nov-01,Venezuela,0.7436,Bolivar
14-Aug-01,Sri Lanka,89.9000,Rupee
15-Aug-01,Sri Lanka,90.0000,Rupee
16-Aug-01,Sri Lanka,90.0000,Rupee
17-Aug-01,Sri Lanka,90.0000,Rupee
24-Oct-01,United Kingdom,1.4263,Pound
25-Oct-01,United Kingdom,1.4306,Pound
26-Oct-01,United Kingdom,1.4348,Pound
29-Oct-01,United Kingdom,1.4525,Pound
17-Sep-01,Taiwan,34.5620,Dollar
18-Sep-01,Taiwan,34.5200,Dollar
19-Sep-01,Taiwan,34.4900,Dollar
16-Aug-01,South Korea,1284.0000,Won
17-Aug-01,South Korea,1284.0000,Won
20-Aug-01,South Korea,1286.0000,Won
5-Nov-01,Thailand,44.6900,Baht
6-Nov-01,Thailand,44.6700,Baht
7-Nov-01,Thailand,44.6500,Baht
8-Nov-01,Thailand,44.4900,Baht
31-Aug-01,Switzerland,1.6698,Franc
3-Sep-01,Switzerland,ND,Franc
4-Sep-01,Switzerland,1.7075,Franc
5-Sep-01,Switzerland,1.6996,Franc
4-Sep-01,Sweden,10.7150,Krona
5-Sep-01,Sweden,10.6400,Krona
6-Sep-01,Sweden,10.5850,Krona
14-Nov-01,Venezuela,0.7450,Bolivar
15-Nov-01,Venezuela,0.7453,Bolivar
16-Nov-01,Venezuela,0.7450,Bolivar
19-Nov-01,Venezuela,0.7455,Bolivar
20-Aug-01,Sri Lanka,89.9500,Rupee
21-Aug-01,Sri Lanka,89.9500,Rupee
22-Aug-01,Sri Lanka,89.9500,Rupee
23-Aug-01,Sri Lanka,89.9500,Rupee
30-Oct-01,United Kingdom,1.4546,Pound
31-Oct-01,United Kingdom,1.4534,Pound
1-Nov-01,United Kingdom,1.4620,Pound
